iter,clap,score,lead_cutoff_hz,lead_gain,pad_cutoff_slider,pad_gain,hihat_gain,bass_cutoff_g1,reverb_room,reverb_wet,sidechain_depth,gain_kick,gain_bass,gain_pluck,kick_decay_s,kick_pitch_floor,hihat_decay_s
1681,0.62585,0.62585,11728.52793,0.26058,0.81677,4.99995,2.65962,0.65596,0.56069,0.38552,0.45468,0.71863,0.21206,0.05694,0.5,56.36056,0.00576
1682,0.62768,0.62768,11598.59437,0.26891,0.81249,4.97387,2.83856,0.6365,0.58354,0.38871,0.44349,0.68753,0.22458,0.05665,0.49775,55.54773,0.00561
1683,0.62842,0.62842,11558.99927,0.2588,0.82415,4.99877,2.70278,0.63087,0.55681,0.36904,0.45064,0.71634,0.22667,0.05806,0.4916,56.57441,0.00581
1684,0.61497,0.61497,11665.20249,0.25847,0.79829,4.99996,2.86646,0.63517,0.5919,0.39141,0.44024,0.66954,0.18388,0.04048,0.49978,55.37371,0.00584
1685,0.62625,0.62625,11053.13948,0.25674,0.80243,4.99586,2.76878,0.63461,0.57053,0.37567,0.45209,0.6926,0.21145,0.05139,0.49962,55.91131,0.00637
1686,0.60575,0.60575,11953.55546,0.27763,0.82021,4.99656,2.7943,0.64944,0.5599,0.38484,0.46005,0.69984,0.20984,0.04693,0.5,56.31359,0.0056
1687,0.61803,0.61803,11960.23467,0.25211,0.79055,4.99978,2.73144,0.67254,0.53068,0.37718,0.45719,0.66698,0.2043,0.05829,0.49575,56.26472,0.00654
1688,0.62513,0.62513,11690.74304,0.27461,0.82128,4.99454,2.81429,0.65694,0.57671,0.39178,0.44796,0.73812,0.20846,0.05249,0.49887,56.18797,0.00568
1689,0.60427,0.60427,11458.05452,0.27535,0.81778,4.89865,2.67858,0.63986,0.56107,0.36851,0.46252,0.69055,0.23513,0.06915,0.49408,55.39281,0.00576
1690,0.60933,0.60933,11698.44671,0.25517,0.79446,4.9974,2.84273,0.62951,0.53327,0.36853,0.46255,0.68195,0.20276,0.05093,0.49614,55.74382,0.00618
1691,0.6314,0.6314,11402.97598,0.26682,0.84764,4.99998,2.74043,0.62848,0.59193,0.38446,0.43841,0.72509,0.22711,0.05946,0.49966,56.38102,0.00559
1692,0.58605,0.58605,11724.59229,0.25467,0.80245,4.99545,2.63386,0.63461,0.55174,0.37282,0.44902,0.694,0.19664,0.05919,0.49303,55.74003,0.00669
1693,0.62296,0.62296,11548.3242,0.25012,0.83009,4.98987,2.82949,0.64417,0.55686,0.38489,0.46142,0.72777,0.22561,0.05242,0.49996,56.81701,0.00557
1694,0.63256,0.63256,11504.86844,0.24517,0.83219,4.99679,2.63839,0.63207,0.57737,0.37848,0.45321,0.69176,0.22091,0.05678,0.49785,56.35392,0.00595
1695,0.61321,0.61321,10993.22221,0.2639,0.81326,4.92433,2.79816,0.61321,0.56057,0.37481,0.45226,0.68677,0.21173,0.05728,0.49629,56.74871,0.00631
1696,0.62407,0.62407,11193.34833,0.25532,0.82041,4.9991,2.6709,0.61163,0.55517,0.36135,0.44645,0.69083,0.20522,0.06353,0.49818,56.11634,0.00589
1697,0.61836,0.61836,11744.15291,0.23931,0.83785,4.99696,2.60847,0.63325,0.52256,0.36888,0.44731,0.69445,0.21335,0.0544,0.49215,55.73266,0.00648
1698,0.63613,0.63613,11207.35633,0.25172,0.83372,4.99788,2.60505,0.64026,0.58823,0.38474,0.43561,0.69874,0.21594,0.07088,0.49848,56.87469,0.00617
1699,0.64551,0.64551,11858.33866,0.24711,0.83011,4.99669,2.59536,0.65767,0.54779,0.36859,0.4501,0.70804,0.23095,0.05496,0.49286,55.32228,0.00527
1700,0.62373,0.62373,11157.82933,0.25246,0.83094,4.99983,2.65427,0.62815,0.57415,0.37154,0.4532,0.70553,0.22014,0.06348,0.49323,57.2641,0.00658
1701,0.61815,0.61815,11211.76556,0.26776,0.83706,4.97768,2.65782,0.63673,0.56576,0.37329,0.44471,0.73124,0.24185,0.05428,0.49775,55.62598,0.0052
1702,0.60649,0.60649,11347.93634,0.25483,0.84395,4.95362,2.66378,0.64146,0.54897,0.37682,0.45519,0.71456,0.22445,0.07652,0.49947,56.75222,0.00553
1703,0.61327,0.61327,11580.18765,0.24456,0.85187,4.9904,2.67269,0.63407,0.54834,0.36473,0.45835,0.70959,0.20019,0.0632,0.49534,55.13118,0.00572
1704,0.60252,0.60252,11767.75554,0.2478,0.84172,4.9976,2.75973,0.62581,0.5791,0.38101,0.45108,0.70692,0.22043,0.06313,0.49972,57.08244,0.00581
1705,0.63021,0.63021,11956.35296,0.23301,0.83453,4.9911,2.57191,0.64881,0.55668,0.37412,0.44567,0.69663,0.24673,0.0623,0.49028,55.89624,0.00557
1706,0.62863,0.62863,11695.15017,0.24707,0.82792,4.99156,2.55752,0.64893,0.54575,0.3694,0.43061,0.7149,0.24023,0.05617,0.49947,57.21492,0.00571
1707,0.63083,0.63083,11561.68216,0.25528,0.82401,4.99966,2.60521,0.64254,0.56629,0.38454,0.45758,0.67872,0.21548,0.05836,0.49372,56.85416,0.00522
1708,0.61968,0.61968,11865.44508,0.25398,0.80922,4.99218,2.45511,0.67072,0.52315,0.37162,0.46225,0.70177,0.23699,0.06502,0.49689,55.77748,0.00597
1709,0.63915,0.63915,11835.01187,0.24857,0.81993,4.97825,2.59776,0.63967,0.56038,0.38166,0.45832,0.69951,0.23512,0.05453,0.49498,57.21447,0.00543
1710,0.62194,0.62194,11561.35292,0.25418,0.82592,4.99584,2.5188,0.6608,0.54131,0.36524,0.45273,0.7139,0.23654,0.06168,0.49363,56.5228,0.00554
1711,0.64004,0.64004,11834.80184,0.24412,0.8385,4.99598,2.51461,0.64351,0.55889,0.3683,0.44502,0.71514,0.21302,0.06505,0.48954,55.40956,0.00577
1712,0.63204,0.63204,11893.99798,0.23825,0.80199,4.9753,2.60368,0.65301,0.5519,0.37799,0.45474,0.67449,0.21833,0.06262,0.49382,55.66756,0.0057
1713,0.61057,0.61057,11490.60387,0.23742,0.853,4.99358,2.47082,0.64246,0.60548,0.37992,0.44716,0.74384,0.25004,0.05497,0.48834,56.42747,0.00511
1714,0.62201,0.62201,11965.00256,0.2633,0.82469,4.99996,2.67156,0.65187,0.52692,0.37363,0.42906,0.67569,0.20846,0.06151,0.49661,55.40331,0.00682
1715,0.62099,0.62099,11919.13191,0.22631,0.81456,4.99327,2.54174,0.64728,0.5425,0.36271,0.47514,0.7079,0.22969,0.05993,0.48867,56.93553,0.00587
1716,0.62797,0.62797,11692.20549,0.23853,0.83927,4.98824,2.51871,0.63911,0.55455,0.36803,0.464,0.70419,0.21557,0.06971,0.48063,55.94419,0.0054
1717,0.61743,0.61743,11881.25794,0.23603,0.83448,4.99488,2.49552,0.64813,0.56066,0.37539,0.46695,0.68371,0.24212,0.06784,0.49073,56.21069,0.00526
1718,0.61666,0.61666,11790.34367,0.25636,0.82399,4.98648,2.50476,0.63773,0.54187,0.36833,0.44497,0.72953,0.22977,0.05209,0.49236,56.12336,0.00628
1719,0.62396,0.62396,11956.90031,0.24312,0.81625,4.99909,2.6071,0.63939,0.55348,0.38307,0.45626,0.67961,0.21437,0.05814,0.48108,56.36382,0.00569
1720,0.62307,0.62307,11900.22526,0.24062,0.82781,4.97344,2.60682,0.65368,0.56801,0.38681,0.44443,0.71714,0.22107,0.06011,0.48984,55.99394,0.00517
1721,0.61799,0.61799,11846.35594,0.2377,0.8432,4.99532,2.68146,0.65585,0.5464,0.38459,0.46843,0.70769,0.22891,0.06724,0.49119,56.94019,0.00531
1722,0.62448,0.62448,11872.88452,0.24455,0.83918,4.99292,2.62384,0.6333,0.54879,0.37258,0.44741,0.71507,0.20315,0.06988,0.48863,56.06428,0.00554
1723,0.63808,0.63808,11949.41912,0.24551,0.82804,4.9692,2.6434,0.63776,0.56589,0.37749,0.46774,0.69319,0.21732,0.06337,0.49295,56.33258,0.00512
1724,0.63316,0.63316,11673.56676,0.26065,0.83132,4.9915,2.58556,0.64849,0.56786,0.37355,0.46391,0.72895,0.22113,0.06271,0.49311,55.82963,0.00557
1725,0.60478,0.60478,11521.85506,0.24844,0.81797,4.99757,2.56955,0.6653,0.54301,0.37804,0.4548,0.70769,0.22349,0.06324,0.48687,56.58597,0.00641
1726,0.61274,0.61274,11898.47789,0.21782,0.82474,4.99827,2.58576,0.64608,0.56622,0.37418,0.47081,0.70682,0.22667,0.05206,0.48495,57.1768,0.00533
1727,0.60616,0.60616,11610.94309,0.24581,0.84137,4.99939,2.5232,0.63224,0.56211,0.37147,0.46838,0.69158,0.20865,0.068,0.47715,56.35828,0.00517
1728,0.60945,0.60945,11894.57958,0.24493,0.83516,4.99693,2.5986,0.65505,0.5574,0.37267,0.45715,0.70002,0.23025,0.05822,0.49173,56.75058,0.00565
1729,0.61876,0.61876,11804.23995,0.23453,0.8385,4.9415,2.64065,0.62793,0.56185,0.37744,0.47671,0.72705,0.22713,0.06599,0.48676,56.48092,0.00531
1730,0.61952,0.61952,11893.80712,0.25814,0.85168,4.99721,2.682,0.63946,0.56804,0.3788,0.43379,0.72438,0.20941,0.06424,0.49861,56.61184,0.00542
1731,0.6263,0.6263,11973.49958,0.24552,0.8226,4.98118,2.70198,0.6365,0.55907,0.37368,0.47002,0.71729,0.22308,0.06126,0.49783,56.63477,0.00524
1732,0.61479,0.61479,11998.13783,0.24179,0.83052,4.99922,2.58133,0.63067,0.56123,0.38151,0.48843,0.67725,0.21151,0.06747,0.48104,55.96837,0.00552
1733,0.62404,0.62404,11853.75405,0.25983,0.84396,4.91522,2.69605,0.62799,0.59473,0.38697,0.46187,0.67644,0.21524,0.05746,0.49861,56.22593,0.00536
1734,0.64014,0.64014,11605.69295,0.26303,0.83324,4.97496,2.60149,0.64606,0.56193,0.37362,0.466,0.68399,0.2244,0.0661,0.49314,57.20349,0.00541
1735,0.63551,0.63551,11879.59838,0.23924,0.82955,4.98422,2.63745,0.65433,0.56748,0.36657,0.47999,0.70514,0.21661,0.06024,0.4951,56.54117,0.00521
1736,0.63172,0.63172,11519.67243,0.25052,0.84226,4.97435,2.49804,0.64046,0.56583,0.36956,0.47162,0.73654,0.21928,0.06252,0.49014,54.85589,0.00514
1737,0.63893,0.63893,11460.00237,0.25839,0.83059,4.98137,2.52261,0.63869,0.54134,0.35219,0.46882,0.68644,0.22214,0.05343,0.48108,56.84255,0.00531
1738,0.63371,0.63371,11589.24959,0.25448,0.83518,4.96955,2.68719,0.63978,0.59017,0.38752,0.47566,0.70256,0.24058,0.05463,0.49996,57.53085,0.00514
1739,0.62878,0.62878,11595.04638,0.24471,0.83567,4.997,2.59916,0.63044,0.59318,0.36929,0.46012,0.69587,0.2315,0.06215,0.49662,57.39604,0.00555
1740,0.62998,0.62998,11677.73334,0.27437,0.83711,4.9668,2.64433,0.66678,0.51521,0.36657,0.4611,0.72343,0.21391,0.07395,0.48793,55.82187,0.00557
1741,0.61942,0.61942,11748.22417,0.24097,0.83616,4.93084,2.6102,0.6323,0.58876,0.36768,0.47447,0.69383,0.2248,0.05767,0.49468,57.12931,0.00502
1742,0.63194,0.63194,11948.14284,0.23413,0.82802,4.97312,2.62212,0.64023,0.57,0.37909,0.46697,0.68229,0.22707,0.06711,0.49796,57.34844,0.0053
1743,0.63296,0.63296,11863.91902,0.22262,0.83845,4.94768,2.60302,0.64369,0.5547,0.34939,0.5061,0.71169,0.20907,0.07337,0.48552,56.61875,0.0053
1744,0.62596,0.62596,11868.66893,0.24596,0.81302,4.99061,2.68398,0.64481,0.54676,0.36784,0.48414,0.67011,0.22031,0.06314,0.4957,57.90226,0.00585
1745,0.61429,0.61429,11724.74151,0.22433,0.83003,4.9747,2.69181,0.62352,0.57387,0.36874,0.50639,0.63756,0.23424,0.06803,0.4949,57.3448,0.006
1746,0.61796,0.61796,11801.1568,0.25028,0.82688,4.93953,2.62592,0.65107,0.58844,0.37795,0.48061,0.69628,0.2223,0.04996,0.49991,56.52558,0.00517
1747,0.63731,0.63731,11653.5919,0.25363,0.84153,4.94952,2.66889,0.63995,0.55388,0.36846,0.47023,0.69176,0.21101,0.06253,0.49356,56.60807,0.00521
1748,0.61858,0.61858,11603.14412,0.26008,0.8486,4.9938,2.64649,0.64879,0.55227,0.37406,0.45751,0.71451,0.24825,0.04906,0.49703,56.88271,0.00518
1749,0.65377,0.65377,10986.87074,0.26809,0.85215,4.97863,2.52683,0.64386,0.58766,0.36009,0.46697,0.71721,0.20896,0.04698,0.47813,56.2899,0.00501
1750,0.62597,0.62597,11351.65047,0.26255,0.83831,4.99267,2.65144,0.64815,0.5768,0.36454,0.4627,0.71257,0.24695,0.05199,0.49893,56.64214,0.00534
1751,0.62618,0.62618,11132.678,0.26412,0.84006,4.99848,2.41473,0.64777,0.54518,0.35558,0.46933,0.6948,0.2406,0.0588,0.48607,56.61439,0.00538
1752,0.61564,0.61564,11747.618,0.25127,0.82059,4.96444,2.57533,0.64356,0.54281,0.36761,0.4853,0.65422,0.21742,0.05593,0.47541,57.2009,0.00554
1753,0.61718,0.61718,11032.2371,0.25675,0.83859,4.97634,2.71313,0.6203,0.58011,0.37002,0.47126,0.69244,0.2143,0.04613,0.49598,57.0918,0.00523
1754,0.61198,0.61198,10734.7059,0.27308,0.84883,4.89317,2.51768,0.64202,0.54481,0.36023,0.49323,0.69918,0.21758,0.05656,0.48115,56.68765,0.00517
1755,0.60825,0.60825,11071.73167,0.26639,0.87074,4.99611,2.44542,0.65801,0.58817,0.35711,0.45035,0.74464,0.21605,0.05863,0.47584,54.89982,0.00502
1756,0.62527,0.62527,11543.71673,0.26231,0.82094,4.95738,2.64982,0.63459,0.5709,0.35604,0.45809,0.71488,0.20482,0.04513,0.49308,55.42209,0.00515
1757,0.6211,0.6211,11230.22676,0.24749,0.84842,4.97762,2.56907,0.64055,0.57996,0.36712,0.48028,0.7042,0.22994,0.05514,0.49286,57.01272,0.00513
1758,0.62895,0.62895,10801.15253,0.27663,0.87008,4.98477,2.59779,0.64042,0.57495,0.36692,0.47058,0.7172,0.25088,0.05261,0.48653,56.03101,0.00506
1759,0.64182,0.64182,11400.49509,0.25671,0.83648,4.95839,2.48372,0.65183,0.56282,0.35728,0.48349,0.72199,0.21812,0.05261,0.472,55.94628,0.00509
1760,0.63763,0.63763,10605.97668,0.26646,0.84298,4.93536,2.56908,0.64435,0.57771,0.35967,0.48715,0.68496,0.20447,0.05356,0.48837,56.29456,0.00528
1761,0.60809,0.60809,10775.77035,0.27014,0.86129,4.99884,2.55513,0.6629,0.56048,0.35363,0.45622,0.75421,0.23308,0.04915,0.49623,55.59389,0.00503
1762,0.62397,0.62397,11146.79941,0.25663,0.84503,4.97447,2.5496,0.63513,0.5713,0.35516,0.47901,0.70524,0.21377,0.06255,0.47267,55.54334,0.0053
1763,0.60832,0.60832,11020.57467,0.25781,0.85232,4.97407,2.59539,0.63019,0.57504,0.37214,0.47418,0.71636,0.2142,0.06441,0.4911,56.56585,0.00544
1764,0.61908,0.61908,11036.26071,0.27087,0.83857,4.96796,2.5031,0.66043,0.54696,0.35598,0.49403,0.70126,0.21575,0.05079,0.47925,56.72054,0.0054
1765,0.61758,0.61758,11022.56998,0.26087,0.8668,4.97191,2.59245,0.64291,0.58165,0.36034,0.46445,0.72843,0.23913,0.05371,0.49312,56.83387,0.00509
1766,0.62104,0.62104,10943.45566,0.24722,0.84066,4.90146,2.53185,0.63923,0.55112,0.34767,0.49175,0.69055,0.21746,0.06094,0.46659,56.24376,0.00518
1767,0.64203,0.64203,11403.27601,0.24921,0.84588,4.9244,2.57786,0.64278,0.58762,0.36891,0.48591,0.71962,0.21291,0.04821,0.48454,55.6488,0.00503
1768,0.62552,0.62552,11249.34734,0.27268,0.87453,4.97794,2.58887,0.65973,0.58282,0.37629,0.46974,0.75402,0.2203,0.06484,0.48709,55.95025,0.00533
1769,0.63686,0.63686,11343.24274,0.25165,0.86945,4.89225,2.67831,0.65098,0.56061,0.36776,0.48738,0.71519,0.21497,0.05842,0.49247,55.964,0.0054
1770,0.61942,0.61942,11258.68326,0.24704,0.86426,4.96207,2.5564,0.65038,0.56818,0.36366,0.48613,0.73802,0.20484,0.06992,0.46267,54.88613,0.00529
1771,0.62992,0.62992,11447.01196,0.25753,0.85391,4.97553,2.49367,0.62433,0.63858,0.37832,0.48444,0.7488,0.21349,0.06248,0.48395,55.74993,0.005
1772,0.60392,0.60392,10944.52469,0.24967,0.85962,4.95855,2.57574,0.64989,0.58871,0.36433,0.47583,0.72759,0.23282,0.06022,0.47695,56.10506,0.00509
1773,0.61862,0.61862,11412.51724,0.24826,0.84728,4.95484,2.58697,0.63963,0.6,0.37485,0.4925,0.71974,0.20684,0.05874,0.48231,56.16229,0.00505
1774,0.61619,0.61619,11108.98066,0.27215,0.85463,4.96985,2.56663,0.65378,0.57797,0.38423,0.4761,0.75954,0.22334,0.05642,0.49513,56.28728,0.00543
1775,0.63165,0.63165,11095.85258,0.24844,0.86917,4.98361,2.5935,0.64241,0.58454,0.36187,0.48907,0.745,0.19753,0.05529,0.47488,57.57084,0.00515
1776,0.62063,0.62063,11574.22741,0.23794,0.83848,4.91069,2.64679,0.63199,0.59264,0.3733,0.48452,0.70702,0.20116,0.0561,0.48059,56.63337,0.00518
1777,0.60646,0.60646,10980.98207,0.2459,0.88285,4.95668,2.61063,0.64326,0.58599,0.36518,0.48067,0.7576,0.21123,0.05782,0.48615,56.73788,0.00529
1778,0.62193,0.62193,11317.59201,0.25216,0.87203,4.94032,2.63153,0.65636,0.57673,0.37588,0.48188,0.73943,0.2168,0.06442,0.4845,56.7914,0.00543
1779,0.62661,0.62661,10976.24755,0.26288,0.86133,4.95197,2.55947,0.64319,0.58183,0.36139,0.47263,0.72695,0.20919,0.04571,0.49574,55.78339,0.00528
1780,0.63316,0.63316,11318.09274,0.23415,0.85857,4.8229,2.6569,0.63282,0.57848,0.36518,0.51188,0.69865,0.1971,0.06297,0.48809,55.76703,0.0056
1781,0.6116,0.6116,10798.12596,0.26104,0.85547,4.94864,2.71813,0.63955,0.61458,0.36829,0.4958,0.73911,0.20662,0.04631,0.48693,56.65801,0.00534
1782,0.62917,0.62917,11646.98146,0.24507,0.88382,4.95269,2.7747,0.62978,0.60157,0.38434,0.48132,0.72555,0.21411,0.06971,0.49872,56.83965,0.00543
1783,0.61798,0.61798,11643.45235,0.24462,0.86879,4.9214,2.68162,0.63887,0.59372,0.37122,0.49697,0.72229,0.22862,0.05784,0.48689,55.91116,0.00513
1784,0.63535,0.63535,11679.32139,0.23742,0.86923,4.96508,2.59367,0.64971,0.58977,0.36205,0.49769,0.7243,0.23,0.05622,0.48362,56.96623,0.00503
1785,0.61693,0.61693,11291.93806,0.24751,0.85308,4.95286,2.61642,0.64678,0.58814,0.36646,0.48589,0.70204,0.22994,0.04845,0.49487,56.73479,0.00527
1786,0.61459,0.61459,11861.88649,0.20294,0.85973,4.84045,2.74031,0.6243,0.59567,0.37807,0.52606,0.69475,0.2097,0.0711,0.49436,57.18476,0.0054
1787,0.60915,0.60915,11727.05448,0.23878,0.87464,4.8804,2.69578,0.64605,0.57706,0.36572,0.48727,0.71234,0.2113,0.06436,0.48833,55.61928,0.00546
1788,0.61927,0.61927,11601.84685,0.24672,0.87555,4.89085,2.62782,0.64927,0.58178,0.37151,0.50098,0.72221,0.21737,0.06484,0.48825,55.8196,0.00518
1789,0.60591,0.60591,11154.83301,0.27005,0.86277,4.88971,2.68936,0.63853,0.57731,0.3561,0.486,0.6889,0.20781,0.05894,0.48435,56.5331,0.00528
1790,0.62337,0.62337,11247.38476,0.23307,0.86,4.8924,2.60142,0.63877,0.6091,0.37895,0.49433,0.7116,0.2282,0.05937,0.49576,57.15055,0.00521
1791,0.61825,0.61825,11757.12786,0.21937,0.8667,4.94448,2.76301,0.62668,0.59582,0.37928,0.50764,0.67838,0.18453,0.07364,0.48452,56.20269,0.00551
1792,0.6244,0.6244,11683.25503,0.23151,0.87782,4.97179,2.52554,0.63862,0.59376,0.3618,0.49306,0.70404,0.22349,0.05988,0.48571,57.03557,0.00512
1793,0.62877,0.62877,11646.93675,0.23796,0.89002,4.92608,2.50812,0.65837,0.57512,0.37375,0.49907,0.7272,0.22545,0.06584,0.48113,57.72192,0.00511
1794,0.62084,0.62084,11046.87223,0.23528,0.86246,4.99781,2.58607,0.62566,0.63024,0.38926,0.47919,0.71025,0.22225,0.05243,0.49871,56.8107,0.0053
1795,0.623,0.623,11350.76551,0.24647,0.87026,4.99581,2.49313,0.64989,0.58696,0.36134,0.48898,0.71169,0.21273,0.06977,0.47688,56.70741,0.00613
1796,0.62758,0.62758,11558.32794,0.24833,0.86188,4.88828,2.57963,0.64035,0.53754,0.34846,0.50129,0.71581,0.22256,0.05137,0.48837,57.74118,0.00519
1797,0.6059,0.6059,11670.61739,0.22743,0.85715,4.89853,2.57417,0.63023,0.5851,0.36802,0.48302,0.68683,0.2026,0.06424,0.48235,56.98233,0.00534
1798,0.64033,0.64033,11621.70726,0.22917,0.8709,4.92242,2.62253,0.63785,0.58705,0.37327,0.49712,0.70353,0.24447,0.05931,0.49675,57.35918,0.00516
1799,0.61289,0.61289,11060.15302,0.2366,0.87428,4.96973,2.55319,0.64298,0.61547,0.3689,0.49281,0.72352,0.24575,0.0584,0.49871,57.74657,0.00516
1800,0.62205,0.62205,11122.79002,0.25086,0.88152,4.98656,2.5534,0.64196,0.61482,0.36195,0.48481,0.72493,0.21893,0.05905,0.48983,55.89175,0.00553
1801,0.6198,0.6198,11676.64732,0.22593,0.89606,4.89082,2.62864,0.65901,0.55956,0.36576,0.51277,0.72524,0.23846,0.05737,0.4923,58.32753,0.00532
1802,0.63391,0.63391,10784.34725,0.24091,0.88349,4.90277,2.59312,0.62682,0.5908,0.36169,0.50029,0.70445,0.23502,0.04328,0.49969,57.82016,0.00525
1803,0.62165,0.62165,11399.4273,0.23838,0.86073,4.79649,2.79071,0.63303,0.55018,0.37148,0.51687,0.66266,0.22179,0.06015,0.4986,57.59291,0.00613
1804,0.62761,0.62761,11794.94053,0.23892,0.88858,4.88513,2.67554,0.65121,0.56349,0.37067,0.49474,0.73861,0.23958,0.06083,0.49003,57.07903,0.00507
1805,0.61418,0.61418,11851.98095,0.22333,0.87055,4.85713,2.59853,0.63391,0.58353,0.3636,0.52162,0.67265,0.20493,0.07057,0.49784,57.12305,0.00568
1806,0.64264,0.64264,11431.46952,0.25128,0.8881,4.96887,2.5371,0.67243,0.57485,0.37276,0.46686,0.75026,0.26943,0.0543,0.49194,57.16139,0.005
1807,0.62394,0.62394,11031.98459,0.257,0.8888,4.97757,2.50964,0.66898,0.56826,0.35726,0.47354,0.73466,0.2383,0.04543,0.4883,57.31273,0.00506
1808,0.6196,0.6196,11628.03412,0.22741,0.88381,4.90607,2.61144,0.63888,0.59157,0.3798,0.50076,0.72173,0.24015,0.05322,0.49881,58.07203,0.005
1809,0.61372,0.61372,11600.10001,0.23349,0.88535,4.92476,2.52098,0.64788,0.59962,0.36371,0.47969,0.75347,0.26207,0.03536,0.49489,56.97738,0.00501
1810,0.62562,0.62562,11571.46367,0.26124,0.87924,4.96365,2.62357,0.66171,0.58248,0.37347,0.45514,0.72304,0.23768,0.04008,0.49286,56.14563,0.00501
1811,0.64119,0.64119,10885.3996,0.25907,0.8941,4.97856,2.42463,0.66479,0.5528,0.35663,0.47887,0.73589,0.24928,0.06588,0.49044,58.13677,0.00503
1812,0.63463,0.63463,10993.06923,0.25796,0.87999,4.95951,2.54746,0.63778,0.59744,0.37171,0.46373,0.72388,0.24196,0.0566,0.49211,57.62063,0.00502
1813,0.62379,0.62379,11795.91162,0.25538,0.87789,4.96239,2.49176,0.67325,0.57851,0.37058,0.4653,0.74878,0.27338,0.05995,0.49623,57.39521,0.005
1814,0.61469,0.61469,11448.32149,0.25396,0.89527,4.80223,2.60874,0.68342,0.57661,0.36494,0.48246,0.74467,0.27971,0.04785,0.49978,56.94201,0.00527
1815,0.63227,0.63227,10931.10476,0.24884,0.87507,4.9441,2.7035,0.64797,0.5833,0.36449,0.48793,0.73105,0.24871,0.05535,0.49867,58.4317,0.00513
1816,0.61778,0.61778,10887.17344,0.25832,0.89418,4.93066,2.5244,0.66471,0.58492,0.36754,0.48063,0.73877,0.25865,0.06121,0.49238,57.0824,0.005
1817,0.62174,0.62174,11218.62128,0.26089,0.87326,4.93193,2.45055,0.64742,0.55504,0.36163,0.46463,0.69912,0.26225,0.05662,0.49323,57.07895,0.00517
1818,0.61492,0.61492,10381.11501,0.26751,0.89078,4.99312,2.58908,0.65739,0.57315,0.35937,0.49404,0.76073,0.25513,0.06046,0.48776,57.30675,0.00501
1819,0.63008,0.63008,11368.16978,0.24358,0.88779,4.95132,2.51567,0.63285,0.60607,0.35966,0.49021,0.75015,0.23162,0.06203,0.48913,57.59988,0.00507
1820,0.62835,0.62835,11007.38728,0.26393,0.88065,4.98576,2.56862,0.65377,0.55972,0.36483,0.48217,0.71932,0.25041,0.05545,0.49523,58.3947,0.00516
1821,0.63396,0.63396,10797.10343,0.25622,0.88385,4.99906,2.45768,0.65201,0.59199,0.36708,0.44464,0.73088,0.25502,0.06384,0.49245,58.44834,0.005
1822,0.63451,0.63451,10850.54454,0.2584,0.89093,4.92505,2.48359,0.66283,0.58631,0.36894,0.49632,0.71988,0.2557,0.05331,0.49633,57.79275,0.00501
1823,0.62427,0.62427,10922.43995,0.26984,0.87513,4.98513,2.43241,0.65519,0.57358,0.36987,0.45558,0.68944,0.24771,0.05456,0.48743,56.55471,0.00507
1824,0.6267,0.6267,10866.06696,0.26218,0.89185,4.90947,2.4902,0.62903,0.5871,0.36121,0.47696,0.70093,0.255,0.06636,0.4962,57.61087,0.00507
1825,0.63508,0.63508,10784.77168,0.24825,0.89598,4.98963,2.42943,0.645,0.61066,0.36473,0.49043,0.72354,0.2658,0.07118,0.49905,58.1505,0.005
1826,0.62118,0.62118,10996.11629,0.25425,0.86508,4.97263,2.626,0.63244,0.61836,0.37679,0.48572,0.69658,0.22099,0.05698,0.49716,57.41576,0.00515
1827,0.62435,0.62435,10759.6202,0.25499,0.88585,4.92277,2.48929,0.66253,0.58895,0.36055,0.47505,0.73329,0.27093,0.04837,0.48881,57.96158,0.00511
1828,0.62392,0.62392,11314.24266,0.25925,0.88447,4.94527,2.45437,0.6686,0.59676,0.36777,0.50175,0.7174,0.23054,0.0565,0.49341,57.14331,0.005
1829,0.6439,0.6439,10942.75463,0.25252,0.85884,4.95993,2.5946,0.62386,0.60968,0.3707,0.4696,0.70299,0.22023,0.06426,0.49605,57.82885,0.005
1830,0.61738,0.61738,11327.40763,0.23584,0.89104,4.92158,2.60532,0.64008,0.59463,0.37814,0.49224,0.72475,0.26159,0.06629,0.4995,59.53914,0.005
1831,0.62995,0.62995,10584.36942,0.27293,0.89011,4.96152,2.4245,0.64951,0.63369,0.37482,0.47477,0.74087,0.26035,0.06237,0.49932,58.30452,0.00507
1832,0.63082,0.63082,10429.22298,0.27725,0.89725,4.97235,2.46316,0.66952,0.62075,0.36819,0.4774,0.73748,0.27617,0.05295,0.49836,58.30594,0.00501
1833,0.62143,0.62143,11055.48378,0.25113,0.88326,4.99829,2.56961,0.62496,0.6419,0.37552,0.44383,0.72267,0.24809,0.06049,0.49756,58.25289,0.00503
1834,0.62458,0.62458,10858.04667,0.24718,0.85367,4.99996,2.63268,0.63106,0.58876,0.36338,0.46635,0.70098,0.24509,0.07044,0.49997,59.53884,0.00512
1835,0.63616,0.63616,11411.68257,0.2322,0.88963,4.96368,2.4514,0.63847,0.59308,0.36788,0.48966,0.69229,0.23417,0.07985,0.48218,58.2024,0.0051
